Date,(BTC)Open,(BTC)High,(BTC)Low,(BTC)Close,(BTC)Adj Close,(BTC)Volume,(ETH)Open,(ETH)High,(ETH)Low,(ETH)Close,(ETH)Adj Close,(ETH)Volume,(XRP)Open,(XRP)High,(XRP)Low,(XRP)Close,(XRP)Adj Close,(XRP)Volume,(LTC)Open,(LTC)High,(LTC)Low,(LTC)Close,(LTC)Adj Close,(LTC)Volume,(BCH)Open,(BCH)High,(BCH)Low,(BCH)Close,(BCH)Adj Close,(BCH)Volume,(ADA)Open,(ADA)High,(ADA)Low,(ADA)Close,(ADA)Adj Close,(ADA)Volume,(DOT)Open,(DOT)High,(DOT)Low,(DOT)Close,(DOT)Adj Close,(DOT)Volume,(BNB)Open,(BNB)High,(BNB)Low,(BNB)Close,(BNB)Adj Close,(BNB)Volume,(DOGE)Open,(DOGE)High,(DOGE)Low,(DOGE)Close,(DOGE)Adj Close,(DOGE)Volume,(XLM)Open,(XLM)High,(XLM)Low,(XLM)Close,(XLM)Adj Close,(XLM)Volume,(SOL)Open,(SOL)High,(SOL)Low,(SOL)Close,(SOL)Adj Close,(SOL)Volume,(USDT)Open,(USDT)High,(USDT)Low,(USDT)Close,(USDT)Adj Close,(USDT)Volume,(UNI)Open,(UNI)High,(UNI)Low,(UNI)Close,(UNI)Adj Close,(UNI)Volume,(LINK)Open,(LINK)High,(LINK)Low,(LINK)Close,(LINK)Adj Close,(LINK)Volume,(AVAX)Open,(AVAX)High,(AVAX)Low,(AVAX)Close,(AVAX)Adj Close,(AVAX)Volume
2024-06-30,0.1243039965629577,0.1272359937429428,0.1232480034232139,0.1234420016407966,0.1234420016407966,452573746,0.1243039965629577,0.1272359937429428,0.1232480034232139,0.1234420016407966,0.1234420016407966,452573746,0.1243039965629577,0.1272359937429428,0.1232480034232139,0.1234420016407966,0.1234420016407966,452573746,75.27049255371094,75.80268096923828,74.18956756591797,74.34024810791016,74.34024810791016,258562233.0,393.5794067382813,397.5183715820313,382.9884948730469,384.1968994140625,384.1968994140625,195655265.0,0.1243039965629577,0.1272359937429428,0.1232480034232139,0.1234420016407966,0.1234420016407966,452573746,0.1243039965629577,0.1272359937429428,0.1232480034232139,0.1234420016407966,0.1234420016407966,452573746,581.674560546875,587.2811889648438,576.136474609375,576.6869506835938,576.6869506835938,1613874196.0,0.1243039965629577,0.1272359937429428,0.1232480034232139,0.1234420016407966,0.1234420016407966,452573746.0,0.0910909995436668,0.0925899967551231,0.090559996664524,0.091450996696949,0.091450996696949,51342729.0,146.4812774658203,148.7985076904297,145.8227996826172,146.59506225585938,146.59506225585938,1814659116.0,0.9983800053596495,0.9998819828033448,0.9982960224151612,0.9989680051803588,0.9989680051803588,45876476553.0,0.1243039965629577,0.1272359937429428,0.1232480034232139,0.1234420016407966,0.1234420016407966,452573746,14.258776664733888,14.542048454284668,14.232126235961914,14.327778816223145,14.327778816223145,252194482.0,0.1243039965629577,0.1272359937429428,0.1232480034232139,0.1234420016407966,0.1234420016407966,452573746
2024-07-01,0.1234389990568161,0.1250939965248108,0.1224619969725608,0.1250160038471222,0.1250160038471222,408063753,0.1234389990568161,0.1250939965248108,0.1224619969725608,0.1250160038471222,0.1250160038471222,408063753,0.1234389990568161,0.1250939965248108,0.1224619969725608,0.1250160038471222,0.1250160038471222,408063753,74.33841705322266,76.04199981689453,74.2362289428711,75.86390686035156,75.86390686035156,226870728.0,384.1803894042969,391.1229553222656,378.3669738769531,381.79339599609375,381.79339599609375,184758001.0,0.1234389990568161,0.1250939965248108,0.1224619969725608,0.1250160038471222,0.1250160038471222,408063753,0.1234389990568161,0.1250939965248108,0.1224619969725608,0.1250160038471222,0.1250160038471222,408063753,576.6046752929688,581.0347290039062,573.8269653320312,578.9810791015625,578.9810791015625,1528045271.0,0.1234389990568161,0.1250939965248108,0.1224619969725608,0.1250160038471222,0.1250160038471222,408063753.0,0.091450996696949,0.09408900141716,0.091448999941349,0.0935060009360313,0.0935060009360313,46767592.0,146.5885467529297,154.7129669189453,146.12054443359375,153.7004852294922,153.7004852294922,2024773533.0,0.9990299940109252,0.9995030164718628,0.998207986354828,0.9984530210494996,0.9984530210494996,39391729670.0,0.1234389990568161,0.1250939965248108,0.1224619969725608,0.1250160038471222,0.1250160038471222,408063753,14.327308654785156,14.717906951904297,14.251063346862791,14.404244422912598,14.404244422912598,269740901.0,0.1234389990568161,0.1250939965248108,0.1224619969725608,0.1250160038471222,0.1250160038471222,408063753
2024-07-02,0.1250189989805221,0.1253259927034378,0.1170450001955032,0.1184709966182708,0.1184709966182708,657681923,0.1250189989805221,0.1253259927034378,0.1170450001955032,0.1184709966182708,0.1184709966182708,657681923,0.1250189989805221,0.1253259927034378,0.1170450001955032,0.1184709966182708,0.1184709966182708,657681923,75.86984252929688,76.06666564941406,71.81166076660156,72.0750503540039,72.0750503540039,395211144.0,381.7962036132813,381.9670715332031,369.6036682128906,373.1245422363281,373.1245422363281,309827762.0,0.1250189989805221,0.1253259927034378,0.1170450001955032,0.1184709966182708,0.1184709966182708,657681923,0.1250189989805221,0.1253259927034378,0.1170450001955032,0.1184709966182708,0.1184709966182708,657681923,579.0103759765625,579.9353637695312,550.4166870117188,556.5777587890625,556.5777587890625,1736158280.0,0.1250189989805221,0.1253259927034378,0.1170450001955032,0.1184709966182708,0.1184709966182708,657681923.0,0.0935039967298507,0.0935930013656616,0.0894550010561943,0.0903190001845359,0.0903190001845359,58093562.0,153.7111358642578,154.197998046875,139.5172576904297,140.73141479492188,140.73141479492188,2813419415.0,0.9984750151634216,0.9997820258140564,0.9983010292053224,0.9988530278205872,0.9988530278205872,57042672759.0,0.1250189989805221,0.1253259927034378,0.1170450001955032,0.1184709966182708,0.1184709966182708,657681923,14.403264999389648,14.551860809326172,13.575737953186035,13.620819091796877,13.620819091796877,469740295.0,0.1250189989805221,0.1253259927034378,0.1170450001955032,0.1184709966182708,0.1184709966182708,657681923
2024-07-03,0.1184479966759681,0.1189479976892471,0.104431003332138,0.1048870012164115,0.1048870012164115,1239123198,0.1184479966759681,0.1189479976892471,0.104431003332138,0.1048870012164115,0.1048870012164115,1239123198,0.1184479966759681,0.1189479976892471,0.104431003332138,0.1048870012164115,0.1048870012164115,1239123198,72.06588745117188,72.29471588134766,65.21134948730469,65.3156967163086,65.3156967163086,449109396.0,373.0910949707031,373.83203125,330.89288330078125,331.47320556640625,331.47320556640625,320890173.0,0.1184479966759681,0.1189479976892471,0.104431003332138,0.1048870012164115,0.1048870012164115,1239123198,0.1184479966759681,0.1189479976892471,0.104431003332138,0.1048870012164115,0.1048870012164115,1239123198,556.4862060546875,556.8927612304688,512.42236328125,513.9945068359375,513.9945068359375,2056945763.0,0.1184479966759681,0.1189479976892471,0.104431003332138,0.1048870012164115,0.1048870012164115,1239123198.0,0.0903119966387748,0.0905949994921684,0.0864500030875206,0.0871329978108406,0.0871329978108406,87663626.0,140.71533203125,142.51486206054688,127.55081939697266,127.55081939697266,127.55081939697266,3243822145.0,0.9989129900932312,1.000141978263855,0.9987260103225708,0.9996610283851624,0.9996610283851624,74732714381.0,0.1184479966759681,0.1189479976892471,0.104431003332138,0.1048870012164115,0.1048870012164115,1239123198,13.615341186523438,13.712814331054688,12.553675651550291,12.553675651550291,12.553675651550291,526876637.0,0.1184479966759681,0.1189479976892471,0.104431003332138,0.1048870012164115,0.1048870012164115,1239123198
2024-07-04,0.1048529967665672,0.1064179986715316,0.0937950015068054,0.1055940017104148,0.1055940017104148,1709690679,0.1048529967665672,0.1064179986715316,0.0937950015068054,0.1055940017104148,0.1055940017104148,1709690679,0.1048529967665672,0.1064179986715316,0.0937950015068054,0.1055940017104148,0.1055940017104148,1709690679,65.3086166381836,65.39863586425781,57.513309478759766,61.88725662231445,61.88725662231445,714310543.0,331.3988647460937,331.3988647460937,289.6138000488281,325.8738098144531,325.8738098144531,468690544.0,0.1048529967665672,0.1064179986715316,0.0937950015068054,0.1055940017104148,0.1055940017104148,1709690679,0.1048529967665672,0.1064179986715316,0.0937950015068054,0.1055940017104148,0.1055940017104148,1709690679,513.614501953125,515.2207641601562,456.9234008789063,497.9958190917969,497.9958190917969,2865780557.0,0.1048529967665672,0.1064179986715316,0.0937950015068054,0.1055940017104148,0.1055940017104148,1709690679.0,0.0870879963040351,0.0870879963040351,0.0772799998521804,0.0855220034718513,0.0855220034718513,187119451.0,127.60507202148438,135.84579467773438,122.44230651855467,134.3693389892578,134.3693389892578,4644036182.0,0.999787986278534,1.0009520053863523,0.9994339942932128,1.0000269412994385,1.0000269412994385,104430727675.0,0.1048529967665672,0.1064179986715316,0.0937950015068054,0.1055940017104148,0.1055940017104148,1709690679,12.5511474609375,12.5511474609375,11.161290168762209,12.305855751037598,12.305855751037598,711287457.0,0.1048529967665672,0.1064179986715316,0.0937950015068054,0.1055940017104148,0.1055940017104148,1709690679
2024-07-05,0.1055850014090538,0.1140789985656738,0.1049349978566169,0.1136149987578392,0.1136149987578392,842720114,0.1055850014090538,0.1140789985656738,0.1049349978566169,0.1136149987578392,0.1136149987578392,842720114,0.1055850014090538,0.1140789985656738,0.1049349978566169,0.1136149987578392,0.1136149987578392,842720114,61.88777160644531,65.58055877685547,61.59531784057617,65.43029022216797,65.43029022216797,266484568.0,325.8674621582031,343.5633239746094,320.2796325683594,343.05389404296875,343.05389404296875,230791690.0,0.1055850014090538,0.1140789985656738,0.1049349978566169,0.1136149987578392,0.1136149987578392,842720114,0.1055850014090538,0.1140789985656738,0.1049349978566169,0.1136149987578392,0.1136149987578392,842720114,497.9655151367188,530.4472045898438,496.6573181152344,527.6743774414062,527.6743774414062,1604647597.0,0.1055850014090538,0.1140789985656738,0.1049349978566169,0.1136149987578392,0.1136149987578392,842720114.0,0.0855059996247291,0.0908360034227371,0.085206001996994,0.0905719995498657,0.0905719995498657,48738444.0,134.36329650878906,144.0084686279297,132.61329650878906,143.24118041992188,143.24118041992188,2078535871.0,1.000059962272644,1.00115704536438,0.9998130202293396,1.0000979900360107,1.0000979900360107,43532116200.0,0.1055850014090538,0.1140789985656738,0.1049349978566169,0.1136149987578392,0.1136149987578392,842720114,12.306089401245115,13.262130737304688,12.220009803771973,13.201163291931152,13.201163291931152,269207422.0,0.1055850014090538,0.1140789985656738,0.1049349978566169,0.1136149987578392,0.1136149987578392,842720114
2024-07-06,0.1135770007967948,0.1135770007967948,0.1037330031394958,0.1042319983243942,0.1042319983243942,641031095,0.1135770007967948,0.1135770007967948,0.1037330031394958,0.1042319983243942,0.1042319983243942,641031095,0.1135770007967948,0.1135770007967948,0.1037330031394958,0.1042319983243942,0.1042319983243942,641031095,65.42943572998047,65.53449249267578,61.724735260009766,62.062255859375,62.062255859375,239300654.0,343.0304870605469,343.0304870605469,311.12139892578125,312.7734680175781,312.7734680175781,203765363.0,0.1135770007967948,0.1135770007967948,0.1037330031394958,0.1042319983243942,0.1042319983243942,641031095,0.1135770007967948,0.1135770007967948,0.1037330031394958,0.1042319983243942,0.1042319983243942,641031095,527.4404907226562,527.4404907226562,488.9649353027344,490.6131286621094,490.6131286621094,1660301909.0,0.1135770007967948,0.1135770007967948,0.1037330031394958,0.1042319983243942,0.1042319983243942,641031095.0,0.0905710011720657,0.0905940011143684,0.0836049988865852,0.0838899984955787,0.0838899984955787,49157841.0,143.1870574951172,143.1870574951172,131.7740936279297,131.7740936279297,131.7740936279297,1842515124.0,1.0001720190048218,1.0009030103683472,0.9995750188827516,0.9998319745063782,0.9998319745063782,42863990186.0,0.1135770007967948,0.1135770007967948,0.1037330031394958,0.1042319983243942,0.1042319983243942,641031095,13.198487281799316,13.198487281799316,12.309900283813477,12.35133457183838,12.35133457183838,243663129.0,0.1135770007967948,0.1135770007967948,0.1037330031394958,0.1042319983243942,0.1042319983243942,641031095
2024-07-07,0.1042350009083747,0.1110209971666336,0.0991630032658577,0.1075809970498085,0.1075809970498085,1023119021,0.1042350009083747,0.1110209971666336,0.0991630032658577,0.1075809970498085,0.1075809970498085,1023119021,0.1042350009083747,0.1110209971666336,0.0991630032658577,0.1075809970498085,0.1075809970498085,1023119021,62.06187057495117,66.1348876953125,59.44060516357422,64.86933135986328,64.86933135986328,397070221.0,312.8996887207031,336.5621337890625,299.7061462402344,333.3305969238281,333.3305969238281,294005484.0,0.1042350009083747,0.1110209971666336,0.0991630032658577,0.1075809970498085,0.1075809970498085,1023119021,0.1042350009083747,0.1110209971666336,0.0991630032658577,0.1075809970498085,0.1075809970498085,1023119021,490.7127990722656,523.1556396484375,472.1614074707031,510.6142578125,510.6142578125,2305009896.0,0.1042350009083747,0.1110209971666336,0.0991630032658577,0.1075809970498085,0.1075809970498085,1023119021.0,0.0838880017399787,0.0871800035238266,0.0808899998664856,0.085496000945568,0.085496000945568,83653145.0,131.79702758789062,141.6341094970703,128.56292724609375,139.4636993408203,139.4636993408203,3692404575.0,0.9998120069503784,1.0019149780273438,0.9994450211524964,0.9998189806938172,0.9998189806938172,74590713592.0,0.1042350009083747,0.1110209971666336,0.0991630032658577,0.1075809970498085,0.1075809970498085,1023119021,12.352208137512209,13.5100679397583,11.82588005065918,13.114887237548828,13.114887237548828,475712040.0,0.1042350009083747,0.1110209971666336,0.0991630032658577,0.1075809970498085,0.1075809970498085,1023119021
2024-07-08,0.1075699999928474,0.1092199981212616,0.1061379984021186,0.1075130030512809,0.1075130030512809,572733013,0.1075699999928474,0.1092199981212616,0.1061379984021186,0.1075130030512809,0.1075130030512809,572733013,0.1075699999928474,0.1092199981212616,0.1061379984021186,0.1075130030512809,0.1075130030512809,572733013,64.86528015136719,66.1781997680664,64.36003112792969,65.31686401367188,65.31686401367188,227402086.0,333.3280334472656,340.0464172363281,328.82135009765625,331.0573425292969,331.0573425292969,205966843.0,0.1075699999928474,0.1092199981212616,0.1061379984021186,0.1075130030512809,0.1075130030512809,572733013,0.1075699999928474,0.1092199981212616,0.1061379984021186,0.1075130030512809,0.1075130030512809,572733013,510.5447692871094,520.6463012695312,507.2747802734375,516.568115234375,516.568115234375,1586240513.0,0.1075699999928474,0.1092199981212616,0.1061379984021186,0.1075130030512809,0.1075130030512809,572733013.0,0.0854820013046264,0.0881839990615844,0.0852530002593994,0.0879549980163574,0.0879549980163574,53565646.0,139.537353515625,143.92938232421875,136.74093627929688,141.34844970703125,141.34844970703125,2418798702.0,0.999787986278534,1.0010639429092407,0.9996209740638732,1.000012993812561,1.000012993812561,52771534181.0,0.1075699999928474,0.1092199981212616,0.1061379984021186,0.1075130030512809,0.1075130030512809,572733013,13.114839553833008,13.263107299804688,12.75265407562256,12.820453643798828,12.820453643798828,364986619.0,0.1075699999928474,0.1092199981212616,0.1061379984021186,0.1075130030512809,0.1075130030512809,572733013
2024-07-09,0.1075190007686615,0.1104300022125244,0.1059039980173111,0.1080219969153404,0.1080219969153404,552090147,0.1075190007686615,0.1104300022125244,0.1059039980173111,0.1080219969153404,0.1080219969153404,552090147,0.1075190007686615,0.1104300022125244,0.1059039980173111,0.1080219969153404,0.1080219969153404,552090147,65.31707763671875,67.19572448730469,64.58430480957031,66.93814849853516,66.93814849853516,235892135.0,331.05572509765625,345.6974792480469,327.52935791015625,340.7474365234375,340.7474365234375,218127618.0,0.1075190007686615,0.1104300022125244,0.1059039980173111,0.1080219969153404,0.1080219969153404,552090147,0.1075190007686615,0.1104300022125244,0.1059039980173111,0.1080219969153404,0.1080219969153404,552090147,516.6347045898438,529.192138671875,511.8351745605469,524.5165405273438,524.5165405273438,1592646761.0,0.1075190007686615,0.1104300022125244,0.1059039980173111,0.1080219969153404,0.1080219969153404,552090147.0,0.087966002523899,0.0891999974846839,0.0867680013179779,0.0875369980931282,0.0875369980931282,45129580.0,141.3741455078125,145.8537139892578,138.85604858398438,141.97479248046875,141.97479248046875,1952272010.0,1.0002139806747437,1.0015770196914673,0.9996790289878844,0.9998769760131836,0.9998769760131836,48310166694.0,0.1075190007686615,0.1104300022125244,0.1059039980173111,0.1080219969153404,0.1080219969153404,552090147,12.822996139526367,13.143470764160156,12.707423210144045,12.796518325805664,12.796518325805664,280522697.0,0.1075190007686615,0.1104300022125244,0.1059039980173111,0.1080219969153404,0.1080219969153404,552090147
2024-07-10,0.108024001121521,0.1121790036559104,0.1063110008835792,0.1066669970750808,0.1066669970750808,546104180,0.108024001121521,0.1121790036559104,0.1063110008835792,0.1066669970750808,0.1066669970750808,546104180,0.108024001121521,0.1121790036559104,0.1063110008835792,0.1066669970750808,0.1066669970750808,546104180,66.94031524658203,69.08324432373047,66.58293151855469,67.43598175048828,67.43598175048828,255074186.0,340.7381591796875,366.6850891113281,336.6863708496094,347.4631042480469,347.4631042480469,277960465.0,0.108024001121521,0.1121790036559104,0.1063110008835792,0.1066669970750808,0.1066669970750808,546104180,0.108024001121521,0.1121790036559104,0.1063110008835792,0.1066669970750808,0.1066669970750808,546104180,524.5767211914062,540.0792236328125,521.0379638671875,525.1380615234375,525.1380615234375,1685684515.0,0.108024001121521,0.1121790036559104,0.1063110008835792,0.1066669970750808,0.1066669970750808,546104180.0,0.0875409990549087,0.0903830006718635,0.0870169997215271,0.0887750014662742,0.0887750014662742,46739903.0,141.98280334472656,145.32443237304688,135.84751892089844,135.8832244873047,135.8832244873047,2286890972.0,0.9999250173568726,1.0015859603881836,0.9997119903564452,1.00006902217865,1.00006902217865,52287657808.0,0.108024001121521,0.1121790036559104,0.1063110008835792,0.1066669970750808,0.1066669970750808,546104180,12.795904159545898,13.108009338378906,12.314945220947266,12.350228309631348,12.350228309631348,315921152.0,0.108024001121521,0.1121790036559104,0.1063110008835792,0.1066669970750808,0.1066669970750808,546104180
2024-07-11,0.1066640019416809,0.1082660034298896,0.1050319969654083,0.1076849997043609,0.1076849997043609,468503073,0.1066640019416809,0.1082660034298896,0.1050319969654083,0.1076849997043609,0.1076849997043609,468503073,0.1066640019416809,0.1082660034298896,0.1050319969654083,0.1076849997043609,0.1076849997043609,468503073,67.43190002441406,69.343994140625,66.87570190429688,69.27572631835938,69.27572631835938,308924534.0,347.4317932128906,369.2003479003906,341.5185852050781,368.7078552246094,368.7078552246094,233104741.0,0.1066640019416809,0.1082660034298896,0.1050319969654083,0.1076849997043609,0.1076849997043609,468503073,0.1066640019416809,0.1082660034298896,0.1050319969654083,0.1076849997043609,0.1076849997043609,468503073,525.1171264648438,537.316162109375,517.9932861328125,533.75732421875,533.75732421875,1600204226.0,0.1066640019416809,0.1082660034298896,0.1050319969654083,0.1076849997043609,0.1076849997043609,468503073.0,0.0887679979205131,0.0921949967741966,0.088307000696659,0.0913589969277381,0.0913589969277381,75330190.0,135.86402893066406,140.42477416992188,134.15914916992188,139.52801513671875,139.52801513671875,1990173458.0,1.0000560283660889,1.001075029373169,0.9997680187225342,1.000223994255066,1.000223994255066,46446510451.0,0.1066640019416809,0.1082660034298896,0.1050319969654083,0.1076849997043609,0.1076849997043609,468503073,12.34994888305664,12.809008598327637,12.251700401306152,12.738323211669922,12.738323211669922,292274926.0,0.1066640019416809,0.1082660034298896,0.1050319969654083,0.1076849997043609,0.1076849997043609,468503073
2024-07-12,0.1076849997043609,0.1128889992833137,0.1074469983577728,0.112355999648571,0.112355999648571,497448463,0.1076849997043609,0.1128889992833137,0.1074469983577728,0.112355999648571,0.112355999648571,497448463,0.1076849997043609,0.1128889992833137,0.1074469983577728,0.112355999648571,0.112355999648571,497448463,69.27706146240234,70.57685089111328,69.25384521484375,69.85125732421875,69.85125732421875,236979172.0,368.7138366699219,379.5633239746094,368.7138366699219,375.97796630859375,375.97796630859375,261496545.0,0.1076849997043609,0.1128889992833137,0.1074469983577728,0.112355999648571,0.112355999648571,497448463,0.1076849997043609,0.1128889992833137,0.1074469983577728,0.112355999648571,0.112355999648571,497448463,533.7614135742188,539.1996459960938,527.7648315429688,532.3488159179688,532.3488159179688,1436156860.0,0.1076849997043609,0.1128889992833137,0.1074469983577728,0.112355999648571,0.112355999648571,497448463.0,0.0913690030574798,0.1058299988508224,0.0913690030574798,0.1024440005421638,0.1024440005421638,195156989.0,139.52639770507812,143.367431640625,138.17953491210938,141.9249725341797,141.9249725341797,1131518484.0,1.0002809762954712,1.0012199878692627,0.9999520182609558,1.000300049781799,1.000300049781799,34421372740.0,0.1076849997043609,0.1128889992833137,0.1074469983577728,0.112355999648571,0.112355999648571,497448463,12.738263130187988,13.103643417358398,12.71727466583252,13.021286964416504,13.021286964416504,215830414.0,0.1076849997043609,0.1128889992833137,0.1074469983577728,0.112355999648571,0.112355999648571,497448463
2024-07-13,0.1123500019311904,0.1164949983358383,0.1113499999046325,0.1154489964246749,0.1154489964246749,551768272,0.1123500019311904,0.1164949983358383,0.1113499999046325,0.1154489964246749,0.1154489964246749,551768272,0.1123500019311904,0.1164949983358383,0.1113499999046325,0.1154489964246749,0.1154489964246749,551768272,69.84521484375,70.50310516357422,69.3447494506836,69.96685791015625,69.96685791015625,229260943.0,375.9429931640625,387.7035217285156,365.2854919433594,376.9600830078125,376.9600830078125,269171844.0,0.1123500019311904,0.1164949983358383,0.1113499999046325,0.1154489964246749,0.1154489964246749,551768272,0.1123500019311904,0.1164949983358383,0.1113499999046325,0.1154489964246749,0.1154489964246749,551768272,532.3785400390625,547.3585815429688,532.1102294921875,544.8187255859375,544.8187255859375,1486806663.0,0.1123500019311904,0.1164949983358383,0.1113499999046325,0.1154489964246749,0.1154489964246749,551768272.0,0.1024179980158805,0.106684997677803,0.0996840000152587,0.1046489998698234,0.1046489998698234,107843981.0,141.92665100097656,148.54705810546875,141.92665100097656,147.622314453125,147.622314453125,2009294488.0,1.0002490282058716,1.0013469457626345,1.000128984451294,1.0002800226211548,1.0002800226211548,41068191081.0,0.1123500019311904,0.1164949983358383,0.1113499999046325,0.1154489964246749,0.1154489964246749,551768272,13.021419525146484,13.514665603637695,12.918180465698242,13.426870346069336,13.426870346069336,279400255.0,0.1123500019311904,0.1164949983358383,0.1113499999046325,0.1154489964246749,0.1154489964246749,551768272
2024-07-14,0.1154709979891777,0.125351995229721,0.1147890016436576,0.125228002667427,0.125228002667427,865334768,0.1154709979891777,0.125351995229721,0.1147890016436576,0.125228002667427,0.125228002667427,865334768,0.1154709979891777,0.125351995229721,0.1147890016436576,0.125228002667427,0.125228002667427,865334768,69.97557067871094,72.51093292236328,69.81793212890625,72.45584869384766,72.45584869384766,353497138.0,376.9571228027344,400.7317199707031,376.0260314941406,400.7192993164063,400.7192993164063,312071188.0,0.1154709979891777,0.125351995229721,0.1147890016436576,0.125228002667427,0.125228002667427,865334768,0.1154709979891777,0.125351995229721,0.1147890016436576,0.125228002667427,0.125228002667427,865334768,544.9208984375,586.5435791015625,544.7008056640625,586.1410522460938,586.1410522460938,2019082961.0,0.1154709979891777,0.125351995229721,0.1147890016436576,0.125228002667427,0.125228002667427,865334768.0,0.104662001132965,0.1057109981775283,0.1027339994907379,0.1048789992928505,0.1048789992928505,96930050.0,147.6661376953125,159.9420623779297,147.202880859375,159.93397521972656,159.93397521972656,2580623500.0,1.0004420280456543,1.0016690492630005,1.0001989603042605,1.0007929801940918,1.0007929801940918,66578959504.0,0.1154709979891777,0.125351995229721,0.1147890016436576,0.125228002667427,0.125228002667427,865334768,13.428810119628906,14.483896255493164,13.423406600952148,14.422126770019531,14.422126770019531,373310473.0,0.1154709979891777,0.125351995229721,0.1147890016436576,0.125228002667427,0.125228002667427,865334768
2024-07-15,0.1251640021800995,0.1272570043802261,0.1193709969520568,0.1249310001730918,0.1249310001730918,1023424280,0.1251640021800995,0.1272570043802261,0.1193709969520568,0.1249310001730918,0.1249310001730918,1023424280,0.1251640021800995,0.1272570043802261,0.1193709969520568,0.1249310001730918,0.1249310001730918,1023424280,,,,,,,,,,,,,0.1251640021800995,0.1272570043802261,0.1193709969520568,0.1249310001730918,0.1249310001730918,1023424280,0.1251640021800995,0.1272570043802261,0.1193709969520568,0.1249310001730918,0.1249310001730918,1023424280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1251640021800995,0.1272570043802261,0.1193709969520568,0.1249310001730918,0.1249310001730918,1023424280,,,,,,,0.1251640021800995,0.1272570043802261,0.1193709969520568,0.1249310001730918,0.1249310001730918,1023424280
